HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ
-0.5468,1.9512,-0.3481,20.8836,30.5958,345.9798
-0.5474,1.9543,-0.349,19.4498,30.9135,346.5209
-0.5501,1.9605,-0.3512,17.4389,31.2027,347.6082
-0.5517,1.9634,-0.3517,16.2436,31.1247,347.8964
-0.557,1.9668,-0.3512,15.7691,29.3304,349.3414
-0.5593,1.9674,-0.3509,15.9717,28.2099,350.2047
-0.5631,1.9674,-0.3497,16.1525,26.851,350.9777
-0.5644,1.9674,-0.3496,16.292,26.2295,351.1748
-0.566,1.9647,-0.3494,17.273,25.8112,351.196
-0.5663,1.9633,-0.3493,17.6962,25.3825,350.9463
-0.5659,1.9593,-0.3485,18.6793,25.3409,350.3001
-0.5655,1.9572,-0.3481,19.1135,25.2924,350.167
-0.5648,1.9536,-0.3477,20.6539,25.2709,349.8362
-0.5646,1.9526,-0.3482,20.9763,25.3526,349.7163
-0.5645,1.9539,-0.3483,20.3769,25.6184,349.7373
-0.5645,1.9549,-0.3493,20.0639,25.6781,349.3908
-0.5646,1.9559,-0.3503,19.7868,25.6319,349.085
-0.5647,1.9577,-0.3524,18.8519,25.2937,348.3403
-0.5644,1.9579,-0.3529,18.7394,25.1389,347.9303
-0.5636,1.9574,-0.3523,18.9996,25.2331,347.9831
-0.5632,1.9571,-0.3525,18.9515,25.2298,347.8098
-0.5624,1.9563,-0.3528,19.1002,25.2511,347.4722
-0.5612,1.9549,-0.3531,19.6384,25.4475,347.1985
-0.5594,1.9525,-0.3535,20.3943,25.637,346.604
-0.5587,1.9517,-0.3535,20.6763,25.6562,346.5515
-0.5577,1.9511,-0.3528,20.7147,25.6674,346.2722
-0.5571,1.9505,-0.3528,20.8545,25.7039,346.0868
-0.5563,1.951,-0.3523,20.9153,25.7623,345.9436
-0.556,1.9513,-0.3521,20.7683,25.801,345.896
-0.5551,1.9521,-0.3519,20.5042,25.8691,345.8484
-0.5545,1.9528,-0.3515,20.2827,25.7502,345.8669
-0.5543,1.9531,-0.3512,20.2641,25.653,345.8427
-0.5537,1.9533,-0.3505,20.2242,25.523,345.8688
-0.5534,1.9533,-0.35,20.2364,25.4968,345.851
-0.5525,1.9528,-0.3493,20.3894,25.3559,345.7028
-0.5521,1.9525,-0.349,20.5257,25.2871,345.6161
-0.551,1.9516,-0.3482,20.8523,25.3053,345.3821
-0.5507,1.9512,-0.3478,20.9519,25.3743,345.2984
-0.55,1.9508,-0.3471,21.1222,25.4318,345.2361
-0.5498,1.9508,-0.3468,21.1044,25.4512,345.2245
-0.5493,1.9515,-0.3464,20.8231,25.5822,345.0722
-0.5491,1.952,-0.3463,20.6585,25.6957,345.1068
-0.5492,1.9531,-0.3461,20.3366,25.9034,345.1863
-0.5493,1.9534,-0.3459,20.2707,25.9278,345.2281
-0.5494,1.9537,-0.3454,20.3148,25.9907,345.3032
-0.5497,1.9541,-0.3448,20.1784,25.9545,345.3882
-0.5498,1.954,-0.3444,20.1802,25.943,345.3957
-0.5502,1.9543,-0.3438,20.1028,25.8419,345.4723
-0.5504,1.9545,-0.3434,20.0401,25.8109,345.4749
-0.5506,1.9545,-0.343,19.996,25.7811,345.5043
-0.551,1.9545,-0.3424,20.1037,25.6868,345.5071
-0.5512,1.9544,-0.3419,20.1345,25.6786,345.5198
-0.5516,1.9541,-0.3413,20.2112,25.6729,345.5551
-0.552,1.9535,-0.3406,20.2759,25.638,345.5348
-0.5522,1.9532,-0.3403,20.4344,25.6197,345.4408
-0.5524,1.9527,-0.3396,20.7383,25.7238,345.4117
-0.5524,1.9526,-0.3393,20.7657,25.726,345.399
-0.5526,1.9525,-0.3383,20.9264,25.8448,345.4172
-0.5527,1.9525,-0.3379,20.9901,25.8948,345.4395
-0.5528,1.9525,-0.3367,21.1712,25.9683,345.4266
-0.5529,1.9524,-0.3361,21.2676,25.9943,345.4189
-0.553,1.9523,-0.3346,21.523,26.0227,345.4197
-0.5529,1.9518,-0.333,21.9319,26.0628,345.3361
-0.5529,1.9516,-0.3324,21.9835,26.0612,345.2997
-0.5531,1.9512,-0.331,22.2921,26.1288,345.232
-0.5532,1.9511,-0.3305,22.3185,26.1532,345.2433
-0.5537,1.951,-0.3292,22.4287,26.1107,345.2298
-0.5541,1.9509,-0.3286,22.5378,26.0844,345.2066
-0.5545,1.9509,-0.3278,22.6202,26.1032,345.1843
-0.5551,1.951,-0.3268,22.6378,26.1438,345.2425
-0.5561,1.951,-0.3257,22.754,26.2832,345.3687
-0.5565,1.951,-0.3253,22.7852,26.3372,345.4305
-0.5576,1.951,-0.3244,22.846,26.4474,345.5248
-0.5583,1.9509,-0.324,22.9179,26.4963,345.5858
-0.5596,1.9508,-0.3234,23.0167,26.5037,345.6562
-0.5602,1.9507,-0.3232,23.006,26.4899,345.6645
-0.5619,1.9505,-0.3228,23.0808,26.4411,345.738
-0.5628,1.9503,-0.3227,23.1659,26.4159,345.7884
-0.5645,1.9498,-0.3226,23.2403,26.3824,345.8503
-0.5662,1.9494,-0.323,23.3673,26.2995,345.933
-0.5669,1.9492,-0.3232,23.3818,26.275,345.9686
-0.5684,1.9489,-0.3238,23.4034,26.2813,346.0989
0.1478,1.7599,-0.3243,359.7061,350.6801,356.4803
0.1479,1.76,-0.3244,359.6084,350.5934,356.4572
0.1479,1.76,-0.3244,359.63,350.5132,356.4666
0.1479,1.7598,-0.3244,359.7112,350.4965,356.4549
0.148,1.7597,-0.3243,359.7852,350.4997,356.4953
0.1481,1.7596,-0.3242,359.8468,350.5292,356.4902
0.1482,1.7596,-0.3243,359.8594,350.548,356.4972
0.1485,1.7598,-0.3244,359.8511,350.538,356.4484
0.1486,1.7598,-0.3244,359.8531,350.5113,356.4221
0.1487,1.7599,-0.3245,359.8476,350.494,356.4225
0.1488,1.7599,-0.3244,359.8405,350.4716,356.4275
0.1487,1.7597,-0.3241,359.9018,350.3506,356.4264
0.1486,1.7595,-0.3239,0.037,350.2375,356.4642
0.1484,1.7592,-0.3236,0.1991,350.0803,356.5215
0.1483,1.759,-0.3233,0.3386,349.8767,356.5658
0.148,1.7587,-0.3231,0.6116,349.4162,356.5801
0.1479,1.7586,-0.3231,0.7224,349.2245,356.5479
0.1477,1.7586,-0.3232,0.8394,348.8246,356.5346
0.1476,1.7586,-0.3232,0.8282,348.6907,356.5446
0.1474,1.7584,-0.3232,0.9681,348.256,356.518
0.1473,1.7584,-0.3233,1.055,348.1742,356.4827
0.1471,1.7583,-0.3232,1.0718,347.9671,356.4848
0.147,1.7582,-0.3232,1.1303,347.8941,356.4872
0.1467,1.758,-0.323,1.2515,347.7036,356.5344
0.1464,1.7578,-0.3228,1.3928,347.5375,356.5511
0.1462,1.7577,-0.3227,1.5226,347.4208,356.6059
0.1457,1.7575,-0.3223,1.7202,347.1871,356.5711
0.1455,1.7575,-0.3221,1.7806,347.1162,356.5382
0.1451,1.7573,-0.3219,1.8539,346.9713,356.5629
0.1445,1.7571,-0.3215,2.0678,346.7003,356.551
0.1437,1.7567,-0.3208,2.3909,346.4884,356.604
0.1432,1.7563,-0.3204,2.7226,346.2892,356.6584
0.142,1.7552,-0.3194,3.4819,345.8895,356.6977
0.1414,1.7545,-0.3188,4.0218,345.7151,356.6748
0.1403,1.7525,-0.3177,5.5357,345.2259,356.602
0.1398,1.7515,-0.3173,6.5448,345.1077,356.5727
0.1389,1.7498,-0.3159,7.5969,344.7665,356.5527
0.1385,1.7491,-0.3154,8.2683,344.7199,356.5501
0.1379,1.7474,-0.3143,9.7978,344.665,356.4975
0.1375,1.7462,-0.3134,10.4629,344.8048,356.4661
0.1368,1.7444,-0.3119,11.9288,344.9802,356.3877
0.1361,1.7425,-0.3102,13.1243,345.014,356.3011
0.1359,1.7419,-0.3094,13.5676,344.9748,356.3559
0.135,1.7406,-0.308,14.2597,344.918,356.3727
0.1346,1.7403,-0.3073,14.5556,344.8299,356.3646
0.1338,1.7393,-0.3058,15.2079,344.7838,356.4153
0.1334,1.7385,-0.305,15.5589,344.7793,356.3224
0.1328,1.7368,-0.3035,16.7991,344.6643,356.1024
0.1324,1.736,-0.3028,17.2315,344.7924,356.1166
0.1319,1.7351,-0.3013,17.6687,344.8316,356.15
0.1317,1.7347,-0.3009,18.0216,344.8715,356.0983
0.1316,1.7345,-0.3001,18.0692,344.9076,356.0941
0.1316,1.7345,-0.2998,18.0229,345.0162,356.127
0.1316,1.7341,-0.2989,18.2332,345.2412,356.1176
0.1318,1.7338,-0.2983,18.412,345.4762,356.0933
0.1322,1.7334,-0.2976,18.6151,345.8015,356.0623
0.1328,1.7327,-0.2965,18.9961,346.5,355.977
0.1331,1.7325,-0.2962,19.0767,346.697,356.0766
0.1338,1.732,-0.2951,19.5042,347.1862,356.0141
0.134,1.7318,-0.2947,19.5104,347.3683,356.0258
0.1344,1.7315,-0.2941,19.6959,347.5266,355.9213
0.1348,1.7313,-0.2934,19.7717,347.6328,355.8164
0.1356,1.7308,-0.2925,20.0109,347.8163,355.7135
0.1359,1.7306,-0.2923,20.0779,347.8377,355.6689
0.1372,1.7301,-0.2917,20.4183,347.997,355.5279
0.1375,1.73,-0.2916,20.4108,348.0212,355.5128
0.139,1.7297,-0.2913,20.5188,348.1253,355.3813
0.1397,1.7296,-0.2912,20.5882,348.1814,355.3462
0.1415,1.7294,-0.291,20.5663,348.3111,355.3361
0.1424,1.7293,-0.291,20.5757,348.3819,355.3047
0.145,1.7294,-0.291,20.4851,348.5726,355.33
0.1459,1.7295,-0.291,20.488,348.587,355.312
0.1486,1.7296,-0.2909,20.3389,348.651,355.3264
0.1518,1.7299,-0.2906,20.1166,348.6892,355.1962
0.153,1.7299,-0.2904,20.0628,348.6903,355.1594
0.156,1.73,-0.29,19.8623,348.6582,355.056
0.1574,1.7301,-0.2898,19.7838,348.6202,354.9642
0.1603,1.7301,-0.2894,19.5966,348.505,354.7683
0.1618,1.7302,-0.2892,19.4533,348.4006,354.6921
0.1634,1.7305,-0.2891,19.2842,348.4315,354.6037
0.166,1.731,-0.289,18.9378,348.2782,354.4348
0.1679,1.7315,-0.2889,18.7799,348.2253,354.3446
0.1691,1.7318,-0.2888,18.6014,348.1553,354.3295
0.1709,1.7322,-0.2885,18.3317,348.106,354.2018
0.1719,1.7325,-0.2883,18.0841,348.026,354.1707
0.1728,1.7329,-0.288,17.9466,348.0395,354.1493
0.1733,1.7331,-0.2879,17.8629,348.032,354.0854
0.1742,1.7335,-0.2874,17.6032,348.1844,354.109
0.1748,1.7339,-0.287,17.1919,348.3769,354.1814
0.1754,1.7349,-0.2865,16.6432,348.9796,354.3469
0.1757,1.7357,-0.2861,16.0993,349.7734,354.558
0.1756,1.7359,-0.2859,15.8473,350.272,354.671
0.1754,1.7365,-0.2857,15.3044,351.2345,354.88
0.175,1.7368,-0.2856,15.1256,351.6738,354.9084
0.1745,1.7376,-0.2856,14.4566,352.0511,355.1877
0.1731,1.7398,-0.2858,12.9747,352.9782,355.5392
0.1723,1.7416,-0.2859,11.603,353.4243,355.8603
0.1708,1.7454,-0.2865,9.076,354.3162,356.5336
0.1697,1.7472,-0.2868,7.7377,354.5795,356.6947
0.1673,1.7503,-0.2873,5.3517,355.0257,356.8083
0.1642,1.7517,-0.2878,3.8587,354.8438,356.7285
0.1624,1.7525,-0.2879,3.4522,354.7713,356.7817
0.1587,1.7534,-0.2879,2.4367,354.4821,357.0154
0.1568,1.7535,-0.2878,2.0195,354.4241,357.1523
0.153,1.7541,-0.2873,1.7076,354.3985,357.4051
0.151,1.7545,-0.2869,1.3278,354.4901,357.5088
0.1471,1.7553,-0.2863,0.7674,354.8129,357.9031
0.145,1.7556,-0.2859,0.4538,354.9619,358.0732
0.1405,1.7561,-0.2848,0.0345,355.092,358.3844
0.1359,1.7567,-0.2835,359.715,355.2782,358.8418
0.1334,1.757,-0.2828,359.3492,355.3047,358.9842
0.1284,1.7578,-0.282,358.5738,355.2078,359.455
0.1257,1.7582,-0.2815,358.1744,355.2219,359.7167
0.1226,1.759,-0.281,357.4058,355.1996,0.1845
0.1161,1.7597,-0.2801,356.314,354.9357,0.8555
0.1123,1.7601,-0.2798,355.7319,354.6991,1.3689
0.1042,1.7605,-0.2787,354.8218,354.5497,1.9157
0.0946,1.76,-0.2776,354.2946,354.1739,2.845
0.0895,1.7598,-0.2768,353.9045,354.0655,3.175
0.0789,1.759,-0.2755,354.0741,354.0664,4.053
0.0734,1.7583,-0.2748,354.1428,354.0667,4.4076
0.0623,1.757,-0.2734,354.3281,354.1037,4.7184
0.0567,1.7562,-0.2727,354.409,354.3748,4.9554
0.0455,1.755,-0.2715,354.6894,354.7423,5.4696
0.04,1.7545,-0.2709,354.7703,354.9837,5.6879
0.0292,1.7533,-0.27,355.1292,355.4808,6.3422
0.0189,1.7523,-0.2696,355.2171,355.6193,6.6034
0.0141,1.7517,-0.2694,354.9507,356.0266,6.6051
0.005,1.7505,-0.2694,354.7583,356.7466,6.9812
0.0005,1.7503,-0.2694,354.6372,357.0759,7.1816
-0.0077,1.7498,-0.2695,354.3066,357.5886,7.3719
-0.0117,1.7494,-0.2694,354.1418,357.7707,7.3251
-0.0153,1.749,-0.2694,354.3221,357.8828,7.2762
-0.0195,1.7489,-0.2694,354.3858,357.8607,7.2553
-0.0246,1.7486,-0.2695,354.5214,357.8661,7.0738
-0.0274,1.7484,-0.2696,354.6536,357.8844,6.9982
-0.0321,1.7482,-0.27,354.5858,357.9064,6.7574
-0.0342,1.748,-0.2705,354.589,357.9733,6.6034
-0.0376,1.7475,-0.2714,354.66,358.1752,6.3054
-0.0387,1.7471,-0.2718,354.7179,358.1201,6.1322
-0.041,1.7461,-0.2726,354.9691,357.9116,5.6705
-0.0416,1.7457,-0.2729,355.0663,357.7989,5.54
-0.0429,1.7441,-0.2738,355.6767,357.7096,4.5945
-0.0429,1.7428,-0.2744,356.5259,357.7355,3.8326
-0.0427,1.7424,-0.2746,356.8333,357.6413,3.5811
-0.0424,1.7415,-0.2747,357.5338,357.3956,2.9538
-0.0422,1.7411,-0.2748,357.8916,357.3688,2.5564
-0.0419,1.7405,-0.2747,358.3401,357.3248,2.3017
-0.0415,1.7393,-0.2743,359.0621,357.2725,1.8281
-0.0416,1.7389,-0.2738,359.3473,357.1256,1.6426
-0.0415,1.7384,-0.2736,359.9202,357.0236,1.4252
-0.0414,1.7366,-0.2727,1.6664,356.9484,0.9378
-0.0413,1.7357,-0.2718,2.3591,356.8867,0.7758
-0.0407,1.7339,-0.2696,3.8463,356.7509,0.3808
-0.0403,1.7332,-0.2687,4.4103,356.6573,0.1287
-0.0392,1.7317,-0.2673,5.5606,356.5844,359.7219
-0.0385,1.7314,-0.2666,5.5973,356.6199,359.5976
-0.0374,1.7315,-0.2662,5.6404,356.6778,359.607
-0.0364,1.7312,-0.2657,6.026,356.6129,359.5993
-0.036,1.7311,-0.2657,6.0825,356.4943,359.575
-0.0352,1.7314,-0.2656,6.0407,356.3022,359.5966
-0.0344,1.7317,-0.2656,6.0466,356.1408,359.6319
-0.0325,1.7328,-0.2657,5.6641,355.7048,359.7383
-0.0318,1.7332,-0.2659,5.6461,355.5479,359.7815
-0.0296,1.734,-0.2664,5.3922,355.075,359.7681
-0.0287,1.7342,-0.2666,5.3467,354.8826,359.8254
-0.0267,1.7345,-0.2671,5.2664,354.4901,359.8726
-0.0257,1.7347,-0.2674,5.2548,354.3148,359.8995
-0.0227,1.735,-0.2681,5.1018,353.6992,359.9612
-0.0214,1.7353,-0.2684,5.0136,353.4919,0.0248
-0.0172,1.7362,-0.2692,4.1054,353.0023,0.2508
-0.0159,1.7364,-0.2696,4.0925,352.8386,0.2818
-0.0128,1.7364,-0.27,4.0334,352.5738,0.3348
-0.0093,1.7365,-0.2702,4.0012,352.3299,0.284
-0.0073,1.7367,-0.2704,3.9764,352.1829,0.3176
-0.0019,1.7375,-0.2711,3.9531,351.5474,0.245
0.0007,1.7381,-0.2714,3.6739,351.1682,0.2187
0.0061,1.7393,-0.2723,3.3687,350.3965,0.2914
0.0073,1.7394,-0.2724,3.303,350.4024,0.2766
0.012,1.7401,-0.2729,3.3882,349.8585,0.2781
0.0135,1.7401,-0.273,3.4437,349.7607,0.2395
0.019,1.7401,-0.2734,4.0646,349.322,-0.0053
0.0219,1.7398,-0.2735,4.3562,348.9881,359.9417
0.0278,1.7389,-0.2737,6.0287,348.7476,359.7387
0.0304,1.7379,-0.2735,7.3362,348.5738,359.7065
0.0353,1.7336,-0.273,11.1091,348.3719,359.2916
0.0376,1.7317,-0.2725,12.868,348.3243,359.1453
0.0424,1.7272,-0.2716,16.4133,348.2443,358.5873
0.0448,1.7252,-0.271,18.1755,348.398,358.3265
0.0499,1.7214,-0.2701,20.3207,348.6894,357.5316
0.0548,1.7192,-0.27,22.4212,348.7134,356.8823
0.0571,1.7176,-0.27,23.4705,348.6637,356.6188
0.0614,1.7152,-0.2698,24.8238,348.7189,356.1968
0.0636,1.7144,-0.2699,25.4196,348.5442,355.9284
0.0674,1.7149,-0.27,25.0978,348.7766,356.1559
0.0675,1.7154,-0.27,24.7452,348.7831,356.2717
0.0685,1.7154,-0.2701,24.6658,348.7838,356.3894
0.0719,1.7151,-0.2707,25.0344,348.6946,356.1374
0.0761,1.7145,-0.2721,25.8849,348.5154,355.7089
0.0771,1.7146,-0.2724,26.0284,348.4465,355.5858
0.078,1.7147,-0.2724,25.8813,348.5173,355.7294
0.0784,1.7149,-0.2724,25.844,348.5171,355.7442
0.0821,1.7161,-0.2728,25.3879,348.5432,355.6821
0.0837,1.7166,-0.2726,25.2564,348.4729,355.6594
0.0849,1.7171,-0.2725,25.056,348.2857,355.5329
0.0867,1.7177,-0.2728,25.1417,347.6517,355.0562
0.0875,1.7181,-0.2729,25.1284,347.3372,354.8927
0.0891,1.719,-0.2729,24.8936,346.7669,354.8264
0.0901,1.7193,-0.2729,24.8127,346.3929,354.7566
0.0917,1.7195,-0.2729,24.7234,346.0112,354.7681
0.0928,1.7195,-0.2728,24.7404,345.7647,354.6799
0.0949,1.7196,-0.2728,24.808,345.4677,354.4131
0.0957,1.7195,-0.2729,24.7986,345.4898,354.4605
0.0987,1.7198,-0.2728,24.8124,345.5998,354.5275
0.1015,1.7203,-0.2726,24.4873,345.778,354.6572
0.1072,1.7212,-0.2725,23.96,346.4366,354.67
0.1098,1.7213,-0.2728,23.9596,346.8502,354.8049
0.1164,1.7224,-0.2734,23.4628,348.4826,355.519
0.1198,1.7234,-0.2741,23.1106,349.4433,355.8132
0.1281,1.7272,-0.2764,21.451,352.2645,356.6005
0.1323,1.7294,-0.2773,20.1457,353.5511,357.0816
0.1402,1.7347,-0.2786,16.4169,356.2465,357.4352
0.1441,1.7375,-0.2791,14.2677,357.361,357.7918
0.1505,1.744,-0.2803,9.0642,358.6151,357.6803
0.1562,1.7491,-0.2832,4.9609,359.2007,357.3392
0.1589,1.7501,-0.2853,4.2222,359.2458,357.2007
0.1638,1.7507,-0.2882,3.2701,359.0095,357.0381
0.166,1.751,-0.289,2.562,358.9506,357.1145
0.1706,1.7517,-0.2907,1.2044,358.3293,357.5652
0.1727,1.7522,-0.2915,0.7293,357.9908,357.5075
0.1771,1.7526,-0.2933,359.5793,357.3814,357.3554
0.1791,1.7529,-0.294,359.0222,357.4443,357.3405
0.1811,1.7527,-0.2945,358.8118,357.1491,357.3496
0.1836,1.7523,-0.2953,359.1798,356.8766,357.5316
0.1867,1.7523,-0.2959,358.8207,356.5945,358.0284
0.1875,1.7521,-0.296,358.673,356.508,358.2077
0.1897,1.7524,-0.2964,358.1719,356.0337,358.6253
0.1904,1.7525,-0.2966,358.0647,355.8466,358.7958
0.192,1.753,-0.2978,358.2642,354.9338,359.1794
0.1926,1.7535,-0.2983,358.1385,354.7557,359.1245
0.1943,1.7546,-0.2997,358.134,354.3334,359.1645
0.1949,1.755,-0.3004,358.2632,354.1538,359.128
0.1964,1.7565,-0.302,357.8256,353.8634,359.1675
0.1971,1.7579,-0.3036,357.325,353.5966,358.8978
0.1972,1.758,-0.3043,357.1426,353.3892,358.8218
0.197,1.7584,-0.3061,357.26,353.141,358.4643
0.1966,1.759,-0.3072,357.265,352.9193,358.2754
0.1954,1.7604,-0.3089,356.8573,352.951,357.7011
0.1945,1.7611,-0.3098,356.6613,352.9332,357.4314
0.1919,1.7616,-0.3119,356.4857,352.988,356.8309
0.1912,1.7617,-0.3125,356.4762,352.9842,356.8325
0.187,1.7621,-0.3146,356.1756,353.1925,356.378
0.1859,1.7619,-0.3149,356.2462,353.2213,356.4269
0.1808,1.7615,-0.3165,356.248,353.366,356.2146
0.1784,1.7612,-0.3172,356.2266,353.5505,356.3414
0.1705,1.761,-0.3199,356.5567,353.6369,356.8831
0.1668,1.761,-0.321,356.4677,353.8116,357.0336
0.1586,1.7613,-0.3234,356.1341,354.0126,357.181
0.1539,1.7613,-0.325,356.1596,354.2377,357.5949
0.1475,1.7614,-0.3273,356.0802,354.398,358.3938
0.1404,1.7617,-0.3296,355.6704,354.8314,358.0714
0.1369,1.7619,-0.3308,355.5953,355.1413,358.1246
0.1308,1.7623,-0.3326,355.705,355.146,358.2687
0.1255,1.7621,-0.3339,355.2494,355.1733,358.3564
0.1178,1.7613,-0.3356,354.943,355.1223,358.2831
0.115,1.7609,-0.336,354.9517,355.1945,358.3229
0.1105,1.7603,-0.3367,354.8456,355.2116,358.2693
0.1041,1.7594,-0.3377,354.9035,355.0777,358.5912
0.0956,1.7584,-0.3395,355.2229,354.6947,359.189
0.0948,1.7581,-0.3394,354.9911,354.6867,359.1363
0.0924,1.7574,-0.3395,354.8026,354.8028,358.8698
0.0907,1.7567,-0.3396,354.7157,354.8496,358.8038
0.0873,1.755,-0.3395,354.761,355.1102,358.6246
0.0862,1.7543,-0.3393,354.6773,355.2448,358.5913
0.0839,1.753,-0.3385,354.8863,355.5527,358.4553
0.0832,1.7526,-0.3382,354.9757,355.6112,358.5046
0.082,1.752,-0.3371,355.171,355.8474,358.484
0.0816,1.7521,-0.3359,355.2643,355.9868,358.517
0.0815,1.7525,-0.3351,355.2534,356.1087,358.5572
0.0822,1.7537,-0.3333,355.0966,356.1693,358.4793
0.0829,1.7543,-0.3324,355.0641,356.1976,358.4449
0.0849,1.7559,-0.3297,354.9176,356.2793,358.3675
0.0861,1.7565,-0.3285,354.8732,356.284,358.2974
0.0903,1.7586,-0.3246,354.5623,356.3522,358.0644
0.0917,1.7594,-0.3234,354.5305,356.3544,358.0455
0.0947,1.7608,-0.3211,354.2515,356.2654,358.1375
-0.2328,1.7182,-0.2432,4.5993,13.5637,0.47
-0.2324,1.7181,-0.245,4.6381,13.42,0.3726
-0.232,1.718,-0.2464,4.7566,13.3915,0.2836
-0.2316,1.7178,-0.2478,4.8731,13.3405,0.1096
-0.2314,1.7177,-0.2488,4.9208,13.3284,0.1052
-0.2311,1.7176,-0.2499,5.0294,13.2291,0.0284
-0.2307,1.7171,-0.2517,5.272,13.0627,359.8819
-0.2305,1.7169,-0.2527,5.3699,12.8859,359.8423
-0.2303,1.7167,-0.2539,5.5766,12.7753,359.7975
-0.2293,1.716,-0.2557,6.2798,12.882,359.4431
-0.2284,1.7158,-0.2571,6.7915,13.157,359.1642
-0.2272,1.7154,-0.2582,7.069,13.336,358.8589
-0.2267,1.7164,-0.2587,6.7286,12.995,358.5333
-0.226,1.7164,-0.2594,6.6784,12.6683,358.0025
-0.2254,1.7165,-0.2597,6.866,12.0624,358.1237
-0.2243,1.7171,-0.2595,6.8774,10.9943,357.9866
-0.2235,1.7174,-0.2593,6.8052,10.529,357.959
-0.2218,1.7179,-0.259,6.6588,9.9287,357.6934
-0.2197,1.7186,-0.2587,6.2652,9.377,357.6726
-0.2158,1.7203,-0.2582,5.8116,8.4795,357.7909
-0.2124,1.7216,-0.2576,5.1425,8.385,357.8712
-0.2111,1.7222,-0.2573,4.929,8.3536,357.6631
-0.21,1.723,-0.257,4.534,8.5147,357.5143
-0.2079,1.7244,-0.2565,3.8359,8.6463,357.8088
-0.2072,1.7248,-0.2566,3.4975,8.6767,357.9945
-0.2059,1.726,-0.2562,2.803,9.0234,358.1555
-0.206,1.7266,-0.2556,2.438,9.6046,357.4196
-0.2059,1.7283,-0.2544,1.6201,10.1757,357.2019
-0.2061,1.7278,-0.2552,2.1199,9.49,357.4931
-0.2061,1.728,-0.2554,2.2214,9.1252,357.6794
-0.2069,1.728,-0.2563,2.6189,7.5794,357.3146
-0.2079,1.728,-0.2568,2.8162,6.3752,356.9132
-0.2091,1.7268,-0.2582,3.3811,4.7475,356.4775
-0.2098,1.7265,-0.2588,3.3497,3.8893,356.2037
-0.2108,1.7252,-0.2606,3.6551,2.8533,355.7982
-0.2114,1.7246,-0.2616,3.871,2.6627,355.6561
-0.2126,1.7234,-0.2632,4.4393,2.5816,355.7123
-0.213,1.7231,-0.2638,4.6909,2.6813,355.7646
-0.2139,1.7227,-0.2644,4.8772,3.0276,356.1267
-0.2149,1.7218,-0.2651,4.8481,3.2421,356.698
-0.2174,1.7203,-0.2671,5.3868,3.6011,358.0434
-0.2187,1.7195,-0.2684,5.6418,3.7854,358.0021
-0.2191,1.7194,-0.269,5.7065,3.7904,358.0827
-0.2199,1.7193,-0.2699,5.5968,3.7283,358.0822
-0.2206,1.7192,-0.2708,5.6107,3.6902,358.1253
-0.2217,1.719,-0.2719,5.6428,3.5667,357.9671
-0.2235,1.7182,-0.2738,5.9801,3.4226,357.6736
-0.224,1.7177,-0.2744,6.124,3.4833,357.5027
-0.2251,1.7127,-0.2773,8.7321,4.4699,358.0517
-0.2261,1.7117,-0.2781,9.0219,4.9369,358.3344
-0.2261,1.7131,-0.2767,8.0124,4.9747,357.2294
-0.2259,1.7125,-0.2773,8.1439,5.6246,357.2349
-0.226,1.7125,-0.2776,8.3403,6.0455,356.8311
-0.2265,1.7123,-0.2782,8.3809,6.7494,356.6002
-0.2269,1.7124,-0.2785,8.4415,7.2859,356.7382
-0.2275,1.7129,-0.2788,8.4906,7.8172,357.2043
-0.2279,1.7132,-0.279,8.4268,8.3047,357.4558
-0.2284,1.7138,-0.2795,8.2065,9.3409,358.0273
-0.2284,1.7143,-0.2798,8.1506,9.9336,358.3493
-0.2279,1.7149,-0.2803,7.7195,11.264,359.1181
-0.2271,1.7157,-0.2805,7.5069,11.915,359.1284
-0.2258,1.7168,-0.2808,6.9038,13.461,358.812
-0.2238,1.7176,-0.281,6.365,15.0778,358.6417
-0.2227,1.7179,-0.2811,6.2713,15.76,358.4979
-0.2204,1.7188,-0.2814,5.9524,17.2884,358.1685
-0.2192,1.7193,-0.2814,5.8238,18.0298,357.9077
-0.2166,1.7202,-0.2815,5.3526,19.3472,357.8227
-0.2154,1.7208,-0.2815,5.1796,19.9706,357.6932
-0.2132,1.722,-0.2815,4.7124,20.7692,357.4035
-0.2124,1.7226,-0.2814,4.6398,21.0065,357.3847
-0.2108,1.7234,-0.2814,4.4116,21.399,357.4803
-0.2106,1.7233,-0.2816,4.3694,21.2109,357.4847
-0.21,1.7234,-0.2819,4.3127,21.1498,357.4328
-0.2096,1.7236,-0.282,4.2492,21.1182,357.4162
-0.2085,1.7239,-0.2821,4.1673,20.9379,357.3126
-0.2073,1.724,-0.282,4.1389,20.4896,357.3546
-0.2069,1.724,-0.2819,4.2195,20.2341,357.3714
-0.2064,1.7235,-0.2816,4.459,19.6052,357.4611
-0.2063,1.7234,-0.2815,4.5626,19.3923,357.4785
-0.2062,1.7232,-0.2813,4.8548,18.7275,357.7346
-0.2063,1.7231,-0.2813,4.7737,18.5929,357.7064
-0.2065,1.7231,-0.2814,4.7527,18.0677,357.7003
-0.2067,1.7232,-0.2813,4.6835,17.8115,357.7771
-0.2074,1.7236,-0.281,4.4037,16.9349,357.8239
